product-code,product-category,ProductName,price,brand,Description,ImageURL
MAKDCM501Z,Electric and Cordless Tools,Makita Product Code MAKDCM501Z,$111.90,Makita,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<span style=""font-size:medium;font-face:Times New Roman;""></span><p style=""margin:0in 0in 8pt;""><strong><span style=""line-height:107%;font-family:Arial,Helvetica,sans-serif;font-size:small;"">Features &amp; Benefits:</span></strong></p><ul><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Brews one 5 oz. cup of coffee in 5 minutes when powered by a 18V LXT battery (battery not included)</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Brews up to (3) 5 oz. cups of coffee on a single 5.0Ah LXT battery charge (battery not included)</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">No paper filters needed; permanent drip filter allows grounds to be poured directly into coffee maker</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Uses single-serve packs or ground coffee</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Compact design at only 8-9/16"" tall with a 3-1/2"" cup clearance</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Battery not included</span></li></ul><p><strong></strong></p><span style=""font-size:medium;font-face:Times New Roman;""></span><p><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;""><span class=""ReportNoWrap"" style=""font-family:Arial,Helvetica,sans-serif;""><span style=""font-size:small;"">Get fresh brewed coffee wherever the job takes you with the 18V LXT / 12V max CXT Cordless Coffee Maker (DCM501Z, Tool Only). No paper filters are needed, just your favorite ground coffee or single-serve pack, water, and a Makita 18V Lithium-Ion battery. It will brew up to three 5 ounce cups of coffee on a single charge of an 18V LXT 5.0Ah battery (sold separately). It is also compatible with both Makita 12V max CXT and 18V LXT® Lithium-Ion batteries.  </span></span></span></p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MAKDCM501Z-2T.jpg
CPT8940172261,Electric and Cordless Tools,Chicago Pneumatic - CPT8940172261 MFG Part # 8940172261,$114.07,Chicago,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Rugged battery pack design and state-of-the-art Lithium-ion chemistry cells ensure a longer lifetime</li> <li>Resistance to Shocks</li> <li>Exceptional vibration &amp; heat resistance due to double spot welding</li> <li>High Visibility Gauge</li> <li>User-Friendly battery slides into the power tool’s cradle smoothly</li> </ul> <p>20 Volt 4Ah Lithium-ion battery with rugged design and state-of-the-art lithium-ion chemistry cells that ensure increased lifetime. Composite bumpers on each side of the battery offer additional shock absorption as does the rigid cradle that holds each cell individually and firmly in place. High heat dissipation controlled by large capacity heat sink. 4 LED lights serve as a visual indicator of available charge.</p> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/CPT8940172261-2T.jpg?v-cache=1570177117
MAKLC09Z,Electric and Cordless Tools,Makita Product Code MAKLC09Z,$114.89,Makita,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Features &amp; Benefits:</span></strong></p><ul><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Compact design at only 13-5/8"" long</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Weighs only 3.7 lbs. with battery for reduced operator fatigue (battery not included)</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Up to 33 minutes of continuous use from a single fully charged 2.0Ah battery BL1021B (battery not included)</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Makita built motor delivers 46 CFM for use on a wide range of materials</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">3-speed and off push buttons for operator convenience</span></li><li><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">Battery not included.  For battery, r<span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">eference Makita MAKBL1021B and MAKBL1041B</span></span></li></ul><p></p><p><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">The 12V max CXT® Lithium-Ion Cordless Vacuum (LC09Z, tool only) combines power and run time in an ultra-compact size. The 12V CXT platform gives users a more compact solution with more comfort and capacity. </span></p><p><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">At only 14-1/8” long, the vacuum’s compact design weighs only 3.7 lbs to reduce operator fatigue. The LC09Z delivers up to 33 minutes of continuous use from a single fully charged 2.0Ah battery (BL1021B, sold separately), with strong suction power for fast and efficient cleaning. This vacuum features three suction power modes, push button power selector, and a bag-less 2-stage cloth filtration system for easier cleaning and quick debris disposal. </span></p><span style=""font-family:Arial,Helvetica,sans-serif;font-size:small;"">For longer run time, 12V max CXT cordless tools are also compatible with the 12V max CXT Lithium-Ion 4.0Ah battery (BL1041B). 12V max CXT Lithium-Ion batteries are engineered with a Battery Protection Circuit that protects against overloading, over-discharging and over-heating. It’s part of the expanding 12V max CXT series, combining performance with superior ergonomics in a compact size.</span></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MAKLC09Z-2T.jpg
IRTBC1121,Electric and Cordless Tools,Ingersoll Rand 20V/12V Universal Charger,$115.54,Ingersoll,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Ingersoll Rand IRTBC1121 </h1><br/><br/><p></p> <ul> <li>Compatibility - Charge any of your IQv12 and IQv20 Series batteries on the same universal charger</li> <li>Productivity - An LED fuel guage and audible alarm will let you know when your batteries are fully charged</li> <li>Convenience - Can be wall mounted and includes USB charge port for your tablet or smart phone</li> <li>IQv 1-2-3 Warranty</li> <li>6 foot charge cord</li> </ul> <p>Ingersoll Rand’s BC1121 Lithium-ion universal charger gets<br/> all of the batteries in our IQV12 and IQV20 Series* lineup<br/> charged and ready to go whenever you are. Whether it’s our<br/> 20V or 12V batteries, this innovative, multi-use battery<br/> charger will help you get back to work without missing a<br/> step.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/IRTBC1121-2T.jpg?v-cache=1570177117
CPT8818,Electric and Cordless Tools,Chicago Pneumatic - CPT8818 MFG Part # 8818,$117.59,Chicago,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul> <li>Max. torque of 85 ft.lbs</li> <li>Single-hand forward/reverse operation</li> <li>1/4"" Quick change bit holder</li> <li>Ultra compact for work in confined spaces</li> <li>LED lighting for dimly lit work areas</li> </ul> <p>CP8818 1/4"" CORDLESS IMPACT DRIVER</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/templates/eauto/images/nophoto.gif?v-cache=1570177117
MLW49-16-2717,Electric and Cordless Tools,Milwaukee Electric Tools - MLW49-16-2717 MFG Part # 49-16-2717,$119.00,Milwaukee,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p><strong>Features &amp; Benefits:</strong></p> <ul> <li>Compatible with the M18 FUEL™ Power Head w/ QUIK-LOK™</li> <li>Easy Load Trimmer Head: Easy Line-Loading, Under 30 seconds</li> <li>Protected Drive-Shaft: Provides Greater Durability To Drive-Shaft Against Damage From Drops and Storage Elements</li> <li>RPM: 0 - 4900 / 0 - 6200</li> <li>Cutting Swath: 14"" - 16""</li> </ul> <p>The MILWAUKEE® M18 FUEL™ QUIK-LOK™ String Trimmer Attachment is powered by the M18 FUEL™ Power Head w/ QUIK-LOK™ and is compatible with the QUIK-LOK™ Attachment System. The String Trimmer Attachment has an adjustable cutting swath – 14” for maximizing run-time and 16” for maximizing clearing power and capacity. The String Trimmer Attachment utilizes the Easy Load Trimmer Head which delivers an easy line loading experience and allows reloads of 25' of trimmer line in under 30 seconds. The QUIK-LOK™ Attachments have protected drive shafts for increased durability against drops and storage elements. The String Trimmer Attachment also utilizes optimized gearing to manage the M18 FUEL™ Power Head RPM output specifically for string trimming applications.<br/> <br/>  </p> <p> </p> <p> </p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/MLW49-16-2717-2T.jpg?v-cache=1570177117
DWTDWST08260,Electric and Cordless Tools,Dewalt Tools - DWTDWST08260 MFG Part # DWST08260,$120.58,Dewalt,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul> <li>Modular &amp; intuitive self assembly solution</li> <li>Customized organization, endless arrangement options</li> <li>Brackets support shelf add-on option</li> <li>Compatible with all ToughSystem® modules</li> <li>Robust racking solution can load up to 440 lbs</li> </ul> <p>TOUGHSYSTEM WORKSHOP RACKING SYSTEM</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/DWTDWST08260-2T.jpg?v-cache=1570177117
KTI81380A,Electric and Cordless Tools,K Tool International - KTI81380A MFG Part # KTI81380A,$121.10,K,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<p></p> <ul> <li>Maximum torque: 240 ft/lbs</li> <li>900 Watt,  7.5 Amps</li> <li>No Load speed: 2200rpm</li> <li>Impact per minute: 2700</li> <li> Covered by Repair up to 1 Year warranty</li> </ul></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/KTI81380A-2T.jpg?v-cache=1570177117
SPC3010097,Lifting and Hydraulics,Save Phace EFP Lens ADF Front Cover Replacement 1 PACK,$5.53,Save,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>Save Phace SPC3010097 </h1><br/><br/><p></p> <ul> <li>Restore the safety vision to your EFP (Extreme Face Protector)</li> <li>Can be used when cutting ceramic tile, power washing, sandblasting, trimming trees, and more</li> <li>Maximize your peripheral vision while eliminating eye strain and fatigue</li> <li>Treated with an anti-fog, anti-scratch, and UV coating</li> <li>Easily interchangeable</li> </ul> <p>Save Phace welding helmet lenses restore the safety vision to your EFP (Extreme Face Protector) grinding mask or splash guard. Use these replacement lenses when cutting ceramic tile, power washing, sandblasting, trimming trees, and more. The lenses are designed to maximize your peripheral vision while eliminating eye strain and fatigue—and they're available in varying degrees of shade. Each lens is treated with an anti-fog, anti-scratch, and UV coating. Also available are durable plastic magnification covers and clear protective lenses. You're going to love these nice looking, easily interchangeable Save Phace lenses.</p></span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/SPC3010097-2T.jpg?v-cache=1570177117
TMRLP606,Lifting and Hydraulics,The Main Resource Lift Pad Kit With Hardware (4 Pack),$10.61,The,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>The Main Resource TMRLP606 </h1><br/><br/>Lift Pad For Flip Up Height Extensions Heavy Die Cut  (5 1/2"" x 3"" x 1/4"") 3-1/8"" Between Bolt Holes</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TMRLP606-2T.jpg?v-cache=1570177117
TMRLP623,Lifting and Hydraulics,The Main Resource Lift Pad Kit With Hardware (4 Pack),$13.71,The,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>The Main Resource TMRLP623 </h1><br/><br/>Challenger/ VBM Round Heavy Molded Material 4 Piece Kit  (6"" Round) 3"" Between Bolt Holes</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/TMRLP623-2T.jpg?v-cache=1570177117
OTC516942,Lifting and Hydraulics,OTC SPARE CHAIN 6969,$23.93,OTC,"<div id=""ProductDetail_ProductDetails_div"">
<span id=""product_description"" itemprop=""description"">
<h1>OTC OTC516942 </h1><br/><br/>Replacement Chain for Model 6969</span>
<div style=""height: 15px;""></div>
<div style=""clear: both;""></div>
</div>",https://cdn3.volusion.com/q6x9k.kju29/v/vspfiles/photos/OTC516942-2T.jpg?v-cache=1570177117
